unix,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1621123200000,1350.25000000,1363.00000000,1180.38000000,1289.25000000,2440.25178000,1621209599999,3110359.86772480,11294,1088.20357000,1385117.59658070,0
1621209600000,1282.73000000,1335.00000000,1138.38000000,1184.99000000,1297.18973000,1621295999999,1582331.78701990,7470,601.67956000,735949.76230820,0
1621296000000,1184.99000000,1300.00000000,1180.63000000,1219.50000000,843.40995000,1621382399999,1044873.81512950,5642,456.21663000,565721.47243560,0
1621382400000,1214.42000000,1225.45000000,590.00000000,865.70000000,2229.34211000,1621468799999,2100800.58137180,9493,1057.47592000,996034.61535890,0
1621468800000,869.96000000,899.99000000,719.56000000,832.46000000,3058.78226000,1621555199999,2487728.49077460,12281,1728.72279000,1408946.12584250,0
1621555200000,830.47000000,880.00000000,590.50000000,751.88000000,2456.02933000,1621641599999,1793737.51584480,11223,1227.49143000,900266.41962080,0
1621641600000,751.55000000,793.40000000,658.67000000,715.39000000,1001.67857000,1621727999999,725236.84775190,5149,507.71956000,367502.42515010,0
1621728000000,715.39000000,735.87000000,371.48000000,603.58000000,2255.22481000,1621814399999,1211775.94439580,9315,1076.60818000,585237.73818350,0
1621814400000,599.96000000,837.00000000,585.56000000,835.01000000,1443.77678000,1621900799999,1062483.84406760,8839,740.84911000,543025.42583130,0
1621900800000,825.26000000,877.77000000,723.65000000,783.33000000,785.46972000,1621987199999,623515.23569110,5322,410.41905000,325317.26835660,0
1621987200000,778.01000000,958.59000000,777.87000000,942.73000000,799.58153000,1622073599999,690859.93692660,5317,505.93910000,436892.38706470,0
1622073600000,931.80000000,1070.00000000,841.29000000,1009.06000000,1048.68990000,1622159999999,1001504.73324530,7320,576.82370000,551240.75991710,0
1622160000000,1003.81000000,1088.36000000,824.23000000,861.17000000,1259.54494000,1622246399999,1193130.39096420,7523,632.09453000,600305.90798160,0
1622246400000,867.31000000,900.00000000,783.62000000,838.36000000,581.77183000,1622332799999,493825.21937020,3117,268.50365000,228490.91927410,0
1622332800000,831.22000000,950.20000000,785.77000000,885.18000000,391.58580000,1622419199999,343110.89420710,2326,189.60527000,167121.44844680,0
1622419200000,877.33000000,954.49000000,835.97000000,954.49000000,588.59962000,1622505599999,530822.20241160,3095,396.31883000,359305.35969710,0
1622505600000,945.82000000,999.90000000,928.00000000,986.71000000,504.88291000,1622591999999,489032.94160860,3300,286.95046000,278347.20310370,0
1622592000000,987.01000000,1160.00000000,955.34000000,1077.82000000,827.03368000,1622678399999,882658.33668860,6582,472.45922000,504078.44650070,0
1622678400000,1077.93000000,1225.00000000,1036.71000000,1206.53000000,646.80776000,1622764799999,723655.92840140,5382,334.48232000,374939.20460520,0
1622764800000,1199.76000000,1216.01000000,1013.50000000,1155.39000000,676.86010000,1622851199999,743662.14039690,5568,339.14477000,372719.43961830,0
1622851200000,1146.94000000,1229.98000000,1034.77000000,1075.76000000,557.39340000,1622937599999,626397.94816010,4437,277.23978000,312890.73251940,0
1622937600000,1078.16000000,1228.00000000,1025.97000000,1069.66000000,801.75277000,1623023999999,867797.10533600,4976,408.48313000,448002.90953810,0
1623024000000,1069.66000000,1200.00000000,969.01000000,972.83000000,499.52384000,1623110399999,525020.30107170,3773,250.33588000,264207.47294600,0
1623110400000,972.83000000,1002.59000000,840.01000000,975.99000000,630.90520000,1623196799999,589390.58732110,3982,330.82865000,308932.88281080,0
1623196800000,976.10000000,1280.00000000,917.89000000,1202.00000000,753.62569000,1623283199999,818362.10719990,5851,445.76575000,485698.08747540,0
1623283200000,1202.00000000,1250.00000000,980.00000000,1005.06000000,1523.22970000,1623369599999,1692251.23755690,8686,952.58470000,1054939.86092780,0
1623369600000,1005.06000000,1136.98000000,993.45000000,1075.70000000,539.05342000,1623455999999,580690.68174770,4226,316.06869000,342487.79617000,0
1623456000000,1065.36000000,1136.97000000,1010.00000000,1100.00000000,344.31841000,1623542399999,370721.11269390,3355,204.11317000,220880.92821930,0
1623542400000,1099.99000000,1442.73000000,1067.96000000,1358.00000000,2133.20305000,1623628799999,2834721.48479410,8749,1681.76814000,2249844.76525360,0
1623628800000,1358.00000000,1700.00000000,1307.54000000,1619.19000000,4099.06163000,1623715199999,6271078.81279480,32971,2557.23467000,3902878.81230050,0
1623715200000,1619.19000000,1760.00000000,1489.92000000,1557.91000000,2166.68999000,1623801599999,3532520.08154460,20797,1325.34325000,2157971.78026540,0
1623801600000,1551.90000000,1599.96000000,1438.77000000,1471.65000000,550.52201000,1623887999999,834410.11812270,5853,287.56597000,439787.04844620,0
1623888000000,1471.65000000,1720.00000000,1471.65000000,1707.83000000,1172.51812000,1623974399999,1890181.76896440,9996,792.23835000,1276225.75238320,0
1623974400000,1698.48000000,1948.00000000,1363.01000000,1442.63000000,2936.26186000,1624060799999,5094220.94529370,31178,1498.75798000,2638794.71370870,0
1624060800000,1436.91000000,1569.99000000,1426.12000000,1518.04000000,951.96398000,1624147199999,1424476.16915070,11448,472.20310000,707227.51333010,0
1624147200000,1514.12000000,1598.00000000,1300.00000000,1475.12000000,1083.17968000,1624233599999,1557981.41156380,10098,486.89451000,703874.65882500,0
1624233600000,1475.57000000,1513.13000000,1197.77000000,1199.50000000,879.65150000,1624319999999,1177454.73628870,8374,422.59850000,565730.92940640,0
1624320000000,1205.06000000,1335.82000000,935.59000000,1105.00000000,1655.49872000,1624406399999,1859472.83491430,12290,732.06850000,820051.51173590,0
1624406400000,1098.65000000,1214.99000000,1062.50000000,1113.75000000,517.11934000,1624492799999,600149.60116890,5019,247.39459000,287114.82118080,0
1624492800000,1114.01000000,1149.97000000,1044.22000000,1061.18000000,757.16317000,1624579199999,822991.10425960,8224,360.01232000,391516.17784600,0
1624579200000,1061.18000000,1099.29000000,946.27000000,968.81000000,649.96960000,1624665599999,652695.73306400,5708,290.11894000,290396.24786450,0
1624665600000,962.35000000,1001.84000000,878.11000000,927.99000000,567.50419000,1624751999999,529017.81104670,3839,253.82822000,236629.22642530,0
1624752000000,928.00000000,998.99000000,910.03000000,985.00000000,434.52649000,1624838399999,410257.56744370,3239,189.16278000,178658.55139490,0
1624838400000,984.01000000,1070.00000000,935.67000000,1023.00000000,867.76330000,1624924799999,868868.60794320,5062,449.57143000,452238.70119270,0
1624924800000,1019.09000000,1149.14000000,1016.14000000,1061.39000000,529.23847000,1625011199999,566749.78903730,3767,275.41029000,294795.12454830,0
1625011200000,1054.22000000,1072.52000000,983.35000000,1061.15000000,338.35160000,1625097599999,346963.57591960,2313,186.62933000,192018.08190080,0
1625097600000,1061.09000000,1061.09000000,970.40000000,1013.37000000,269.50115000,1625183999999,270316.35553310,1984,100.21752000,100769.89080040,0
1625184000000,1012.67000000,1024.96000000,959.91000000,1016.78000000,357.34924000,1625270399999,354608.67211000,2956,179.87387000,178227.69019950,0
1625270400000,1016.75000000,1055.57000000,984.86000000,1031.33000000,268.39165000,1625356799999,275713.13463930,2259,129.43999000,133182.59539810,0
1625356800000,1031.35000000,1095.00000000,1003.22000000,1065.38000000,340.73115000,1625443199999,358583.81185730,2319,174.92490000,184295.32240410,0
1625443200000,1065.40000000,1069.00000000,1009.40000000,1040.00000000,205.02033000,1625529599999,213022.33022310,1739,111.73447000,116064.71974680,0
